text,intent,id
now restore the original settings,reset_settings,eval-1325
could you tell me how to make changes to my insurance policy,insurance_change,eval-1326
what is 13 times 57,calculator,eval-1327
can you please update the status of flight dl123,flight_status,eval-1328
do you know what my precise credit score is,credit_score,eval-1329
does the uk require a travel visa,international_visa,eval-1330
when is the electric bill due,bill_due,eval-1331
does spago in beverly hills allow customers to make reservations,accept_reservations,eval-1332
let me know what today's date is,date,eval-1333
what's the name you like to be called,what_is_your_name,eval-1334
find me cat trivia now please,fun_fact,eval-1335
read my reminder list to me please,reminder,eval-1336
can you get uber for two people going to 27 moss lane,uber,eval-1337
invalid,no,eval-1338
book 3 under the name zebee at xenophobe,restaurant_reservation,eval-1339
my card is impaired and i can't use it,damaged_card,eval-1340
what kind of gas mileage does this car get when going through a city,mpg,eval-1341
tell me please what paean means,definition,eval-1342
when did i last get my car serviced,last_maintenance,eval-1343
what kind of fuel should i put in my car,gas_type,eval-1344
what are some easy ways to make my credit score better,improve_credit_score,eval-1345
do you know who i am,user_name,eval-1346
share my gps with tom,share_location,eval-1347
do i have to get a shot for travel to taiwan,vaccines,eval-1348
"play the song that goes like i like to move it, move it",play_music,eval-1349
what routing number does chase in michigan use,routing,eval-1350
how many grams of sodium are in potato chips,nutrition_info,eval-1351
what do i need to jump start a battery,jump_start,eval-1352
i need to find a good way to make chicken soup,recipe,eval-1353
i'd like to book the next availability for an oil change,schedule_maintenance,eval-1354
show my gps location to brittany,share_location,eval-1355
"i want to eat mediterranean fare with at least four stars, near me",restaurant_suggestion,eval-1356
what is your given name,what_is_your_name,eval-1357
can i ask you all different types of questions,what_can_i_ask_you,eval-1358
"when you have free time, what do you do",what_are_your_hobbies,eval-1359
i need to know today's forecast,weather,eval-1360
can you give me my gps coordinates,current_location,eval-1361
how many vacation days have i accumulated,pto_balance,eval-1362
can i change you name to gretchen,change_ai_name,eval-1363
when is it time for a tire change,tire_change,eval-1364
please revert to the original settings,reset_settings,eval-1365
what are some good ethiopian restaurants in queens,restaurant_suggestion,eval-1366
how can i change information on my insurance policy,insurance_change,eval-1367
i will be visiting america so i will need to let me bank know i will be gone from april to may,travel_notification,eval-1368
explain what my credit limit is,credit_limit,eval-1369
how much money have i recently spent on stuff,spending_history,eval-1370
tell me the timezone for hong kong,timezone,eval-1371
what is that song called,what_song,eval-1372
i need to know when my credit card is going to expire,expiration_date,eval-1373
do i need to get any shots before volunteering in the congo,vaccines,eval-1374
what is the minimum payment,min_payment,eval-1375
how many hours of vacation have i saved up,pto_balance,eval-1376
what's your name if i may ask,what_is_your_name,eval-1377
text john with the message 'where are you,text,eval-1378
do you know any good jokes you would like to share,tell_joke,eval-1379
how many teaspoons in one tablespoon,measurement_conversion,eval-1380
flip a normal coin,flip_coin,eval-1381
make a quarterly payment on my life insurance premium,pay_bill,eval-1382
please schedule a meeting with kim at 10 am,schedule_meeting,eval-1383
am i able to make reservations at spago in beverly hills,accept_reservations,eval-1384
set me an alarm right now,alarm,eval-1385
"this was a nice chat, goodbye",goodbye,eval-1386
can i call you adam instead of the current name,change_ai_name,eval-1387
i don't have an answer for that,maybe,eval-1388
is it allow to switch apples to grapes,ingredient_substitution,eval-1389
how do i get my rewards from my visa card,redeem_rewards,eval-1390
can you add apples to my shopping list if they aren't already on there,shopping_list_update,eval-1391
what does my commute look like,traffic,eval-1392
"what is my schedule like today, any meetings with dan",meeting_schedule,eval-1393
send a text to joe,text,eval-1394
create a reminder,reminder_update,eval-1395
do i need a visa if i go there,international_visa,eval-1396
i need to know the name of my current location for the tow truck,current_location,eval-1397
was my last transaction at walmart,transactions,eval-1398
help me find my phone please,find_phone,eval-1399
accepted,yes,eval-1400
how long is the wait at chipotle tonight,how_busy,eval-1401
way to change car oil,oil_change_how,eval-1402
special thanks to you,thank_you,eval-1403
forget reservation at oyster bar for tonight,cancel_reservation,eval-1404
"from now on, refer to me as chuck",change_user_name,eval-1405
"who is your superior, please",who_do_you_work_for,eval-1406
how's the traffic this morning,traffic,eval-1407
i'm out of kleenex so will you put that on my shopping list,shopping_list_update,eval-1408
change back to factory settings,reset_settings,eval-1409
i'd like to confirm the 2:00 reservation for friday,confirm_reservation,eval-1410
when am i paid or how often,payday,eval-1411
tell me whether i can put a pto request in for may 10 to may 15,pto_request,eval-1412
is my order here,order_status,eval-1413
can you tell me how changes on my insurance policy can be made,insurance_change,eval-1414
i am in the mood to listen to mack the knife,play_music,eval-1415
what's the equivalent of 1 cup to pounds,measurement_conversion,eval-1416
will maggianos in charlotte allow me to make a reservation,accept_reservations,eval-1417
can you read the things on my shopping list,shopping_list,eval-1418
how would i apply for an american express,new_card,eval-1419
send a text to mom saying i'm on my way,text,eval-1420
how many calories does two bananas have,calories,eval-1421
do you work for a different person,who_do_you_work_for,eval-1422
i need more checks because i am out,order_checks,eval-1423
how do i go to whisper mode,whisper_mode,eval-1424
what kind of plug is used in japan,plug_type,eval-1425
i want to hear satisfaction,play_music,eval-1426
i need to know what my gps coordinates are,current_location,eval-1427
i appreciate you doing that,thank_you,eval-1428
the credit limit i have needs to be changed,credit_limit_change,eval-1429
how many calories are in oranges,calories,eval-1430
put in an order for more checks,order_checks,eval-1431
please don't talk any further,cancel,eval-1432
how much am i being taxed,taxes,eval-1433
what's is the current weather forecast,weather,eval-1434
find me an uber to downtown,uber,eval-1435
tell me what my name is,user_name,eval-1436
how many teaspoons make up in 1 tablespoon,measurement_conversion,eval-1437
pull up the nutrional info of a 12 oz coke,nutrition_info,eval-1438
can i make a reservation at chima steakhouse in chicago,accept_reservations,eval-1439
what and when is the next holiday,next_holiday,eval-1440
what is the apr on my first bank card account,apr,eval-1441
tell me where i left my phone,find_phone,eval-1442
why was my card declined just now when i tried to buy a jeep at carmax,card_declined,eval-1443
is the traffic bad going downtown right now,traffic,eval-1444
do you have any of the beatles music,play_music,eval-1445
let me call mark,make_call,eval-1446
help me book a car rental in austin for april 11th to 13th get me a sedan if possible,car_rental,eval-1447
"if my card was stolen, where do i report it",report_lost_card,eval-1448
"should i go to okinawa, does it require an international visa",international_visa,eval-1449
i just don't know,maybe,eval-1450
"i enjoyed our talk, bye",goodbye,eval-1451
what's my income before taxes,income,eval-1452
recipe for traditional roast beef and gravy,recipe,eval-1453
i want to find a round trip flight from denver international to new york international on the 8th to the 16th,book_flight,eval-1454
is it time for a tire change,tire_change,eval-1455
share my location with steve,share_location,eval-1456
